transaction_id,order_date,ship_date,customer_id,product_id,product_category,quantity,unit_price,city,state,payment_type,order_status,ingestion_date,gender_clean,customer_age_clean,age_band,discount_pct_clean,gross_amount,net_amount,shipping_delay_days,order_year,order_month,_ingested_at,_source_file
2421,2024-02-22,2024-02-29,CUST171574,PROD7526,Grocery,7,18.78,Chicago,IL,,Cancelled,2026-05-31,Male,,Unknown,0.00,131.46,131.46,7,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39473,2024-03-26,2024-03-27,CUST156711,PROD1052,Electronics,4,1785.46,Houston,TX,,Returned,2026-05-31,Female,,Unknown,26.10,7141.84,5277.82,1,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
13007,2023-04-01,2023-04-01,CUST10820,PROD17336,Grocery,5,1.36,Los Angeles,CA,,Delivered,2026-05-31,Female,,Unknown,87.19,6.80,0.87,0,2023,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
1490,2023-07-21,2023-07-25,CUST148565,PROD15914,Grocery,9,6.78,Los Angeles,CA,COD,Delivered,2026-05-31,Female,5,<18,0.00,61.02,61.02,4,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
7538,2025-08-14,2025-08-14,CUST102080,PROD28818,Furniture,9,844.88,Houston,TX,UPI,Cancelled,2026-05-31,Female,,Unknown,22.61,7603.92,5884.67,0,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
31033,2024-06-18,2024-06-15,CUST137298,PROD39033,Fashion,7,181.21,Chicago,IL,COD,Cancelled,2026-05-31,Unknown,,Unknown,0.00,1268.47,1268.47,-3,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23375,2023-06-24,2023-07-02,CUST111532,PROD2003,Electronics,6,469.68,San Antonio,TX,Crypto,Delivered,2026-05-31,Male,,Unknown,0.00,2818.08,2818.08,8,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39407,2025-12-27,2026-01-05,CUST93989,PROD40051,Sports,10,731.58,Houston,TX,Crypto,Returned,2026-05-31,Unknown,21,18-29,0.00,7315.80,7315.80,9,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36983,2023-06-05,2023-06-15,CUST66854,PROD44728,Electronics,7,1296.53,San Jose,CA,COD,Delivered,2026-05-31,Female,,Unknown,27.08,9075.71,6618.01,10,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38099,2023-10-22,2023-11-01,CUST48008,PROD902,Furniture,10,798.54,Phoenix,AZ,COD,Cancelled,2026-05-31,Male,,Unknown,0.00,7985.40,7985.40,10,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19112,2023-02-15,2023-02-23,CUST122499,PROD5514,Furniture,1,121.61,Houston,TX,COD,Delivered,2026-05-31,Female,,Unknown,0.00,121.61,121.61,8,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43154,2025-11-22,2025-11-28,CUST109273,PROD27568,Electronics,1,1013.97,San Jose,CA,,Returned,2026-05-31,Female,10,<18,0.00,1013.97,1013.97,6,2025,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47922,2025-09-19,2025-09-29,CUST137415,PROD47010,Fashion,4,334.91,New York,NY,Card,Delivered,2026-05-31,Male,,Unknown,66.56,1339.64,447.98,10,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
106,2025-11-01,2025-11-02,CUST191063,PROD27118,Grocery,2,47.39,Chicago,IL,UPI,Cancelled,2026-05-31,Female,,Unknown,0.00,94.78,94.78,1,2025,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19794,2024-12-08,2024-12-06,CUST36518,PROD9718,Furniture,3,1478.74,New York,NY,,Cancelled,2026-05-31,Unknown,40,30-44,0.00,4436.22,4436.22,-2,2024,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
31689,2023-07-04,2023-07-11,CUST158426,PROD29612,Sports,7,388.40,Houston,TX,UPI,Cancelled,2026-05-31,Male,,Unknown,0.00,2718.80,2718.80,7,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
46857,2023-03-15,2023-03-21,CUST91654,PROD43874,Fashion,3,437.03,Los Angeles,CA,,Returned,2026-05-31,Male,28,18-29,0.00,1311.09,1311.09,6,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27099,2024-04-10,2024-04-11,CUST187721,PROD30312,Electronics,1,225.29,San Jose,CA,,Cancelled,2026-05-31,Female,6,<18,44.12,225.29,125.89,1,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
29866,2024-06-27,2024-07-01,CUST2948,PROD35280,Grocery,2,18.67,Philadelphia,PA,COD,Returned,2026-05-31,Male,,Unknown,90.46,37.34,3.56,4,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12445,2023-11-10,2023-11-16,CUST57261,PROD74,Furniture,1,523.30,San Jose,CA,UPI,Delivered,2026-05-31,Male,,Unknown,4.51,523.30,499.70,6,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
6982,2023-10-17,2023-10-20,CUST8849,PROD33671,Furniture,5,1382.59,San Jose,CA,Card,Delivered,2026-05-31,Female,60,60+,71.62,6912.95,1961.90,3,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
33019,2023-04-05,2023-04-10,CUST191894,PROD5376,Fashion,4,260.56,San Antonio,TX,Card,Returned,2026-05-31,Female,47,45-59,9.53,1042.24,942.91,5,2023,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10454,2025-10-09,2025-10-16,CUST146962,PROD13585,Furniture,5,408.25,Phoenix,AZ,Card,Returned,2026-05-31,Unknown,33,30-44,0.00,2041.25,2041.25,7,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
41225,2025-07-14,2025-07-11,CUST30021,PROD17197,Furniture,10,1264.28,Houston,TX,UPI,Cancelled,2026-05-31,Female,,Unknown,91.44,12642.80,1082.22,-3,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25782,2025-07-27,2025-07-26,CUST151240,PROD38515,Grocery,7,39.52,Dallas,TX,UPI,Returned,2026-05-31,Male,53,45-59,0.00,276.64,276.64,-1,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
49947,2023-09-26,2023-09-29,CUST58992,PROD25676,Grocery,7,47.81,Houston,TX,UPI,Returned,2026-05-31,Female,,Unknown,0.00,334.67,334.67,3,2023,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
33228,2023-10-15,2023-10-15,CUST177413,PROD39871,Furniture,6,629.57,San Diego,CA,Crypto,Delivered,2026-05-31,Unknown,,Unknown,25.65,3777.42,2808.51,0,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36987,2023-01-26,2023-02-04,CUST112024,PROD4898,Fashion,2,493.87,Los Angeles,CA,UPI,Delivered,2026-05-31,Unknown,62,60+,0.00,987.74,987.74,9,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39668,2023-06-04,2023-06-07,CUST89447,PROD39265,Furniture,10,667.71,San Jose,CA,Card,Returned,2026-05-31,Unknown,50,45-59,0.00,6677.10,6677.10,3,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
45374,2024-08-09,2024-08-07,CUST52326,PROD42370,Electronics,7,1045.65,Dallas,TX,,Returned,2026-05-31,Unknown,,Unknown,0.00,7319.55,7319.55,-2,2024,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
24918,2023-10-30,2023-11-07,CUST142027,PROD21155,Furniture,9,1125.80,Houston,TX,Crypto,Cancelled,2026-05-31,Female,,Unknown,0.00,10132.20,10132.20,8,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10151,2023-08-11,2023-08-12,CUST143143,PROD42620,Electronics,10,661.55,San Jose,CA,UPI,Delivered,2026-05-31,Unknown,,Unknown,21.49,6615.50,5193.83,1,2023,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
14043,2024-01-09,2024-01-08,CUST47556,PROD20639,Fashion,2,465.47,San Antonio,TX,Card,Delivered,2026-05-31,Female,41,30-44,0.00,930.94,930.94,-1,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
13097,2025-03-22,2025-03-24,CUST5199,PROD22758,Fashion,2,24.15,New York,NY,COD,Cancelled,2026-05-31,Male,37,30-44,0.00,48.30,48.30,2,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26130,2023-03-27,2023-03-30,CUST37373,PROD26429,Sports,10,283.60,New York,NY,UPI,Cancelled,2026-05-31,Female,,Unknown,0.00,2836.00,2836.00,3,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
31303,2023-04-30,2023-05-02,CUST171322,PROD19958,Grocery,2,48.19,Philadelphia,PA,Crypto,Cancelled,2026-05-31,Male,,Unknown,45.53,96.38,52.50,2,2023,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38311,2023-04-07,2023-04-16,CUST117454,PROD49392,Fashion,8,404.10,San Jose,CA,UPI,Returned,2026-05-31,Female,,Unknown,76.82,3232.80,749.36,9,2023,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
13043,2023-03-02,2023-03-06,CUST124470,PROD34775,Electronics,6,1756.99,Chicago,IL,,Returned,2026-05-31,Unknown,,Unknown,0.00,10541.94,10541.94,4,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
2077,2025-09-17,2025-09-21,CUST125856,PROD26361,Grocery,3,13.58,San Jose,CA,Card,Delivered,2026-05-31,Male,,Unknown,12.48,40.74,35.66,4,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
34794,2024-03-23,2024-04-01,CUST47724,PROD32255,Furniture,1,1462.05,San Antonio,TX,UPI,Returned,2026-05-31,Male,,Unknown,18.72,1462.05,1188.35,9,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
4956,2025-03-27,2025-03-30,CUST85366,PROD26239,Furniture,6,280.47,Dallas,TX,UPI,Cancelled,2026-05-31,Male,,Unknown,40.92,1682.82,994.21,3,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
24945,2024-04-29,2024-05-01,CUST8300,PROD47445,Furniture,10,241.68,Philadelphia,PA,Card,Returned,2026-05-31,Female,9,<18,28.45,2416.80,1729.22,2,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
46483,2024-02-23,2024-02-27,CUST12604,PROD29381,Fashion,8,127.86,Phoenix,AZ,Card,Cancelled,2026-05-31,Male,0,<18,80.12,1022.88,203.35,4,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23845,2024-02-21,2024-02-22,CUST133467,PROD37406,Grocery,1,23.40,Dallas,TX,COD,Cancelled,2026-05-31,Unknown,57,45-59,0.00,23.40,23.40,1,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
49255,2025-12-23,2025-12-29,CUST13394,PROD47269,Furniture,8,1409.73,Phoenix,AZ,COD,Returned,2026-05-31,Male,,Unknown,0.00,11277.84,11277.84,6,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
8143,2025-03-11,2025-03-19,CUST8690,PROD31121,Grocery,6,9.13,San Diego,CA,,Returned,2026-05-31,Male,,Unknown,62.77,54.78,20.39,8,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39577,2025-07-30,2025-08-06,CUST13255,PROD45197,Furniture,10,288.41,Houston,TX,,Returned,2026-05-31,Male,67,60+,98.07,2884.10,55.66,7,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39438,2023-06-16,2023-06-20,CUST18220,PROD6501,Fashion,5,222.73,Chicago,IL,,Returned,2026-05-31,Unknown,67,60+,0.00,1113.65,1113.65,4,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25056,2024-04-24,2024-05-02,CUST188254,PROD9480,Sports,7,35.72,Dallas,TX,,Returned,2026-05-31,Female,59,45-59,10.53,250.04,223.71,8,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
28662,2023-09-03,2023-09-13,CUST95282,PROD25271,Grocery,3,6.31,San Jose,CA,COD,Cancelled,2026-05-31,Female,,Unknown,95.06,18.93,0.94,10,2023,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
21594,2025-04-19,2025-04-24,CUST62917,PROD30680,Sports,10,778.79,Phoenix,AZ,UPI,Returned,2026-05-31,Female,61,60+,0.00,7787.90,7787.90,5,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11014,2024-04-18,2024-04-21,CUST166639,PROD47203,Fashion,2,95.22,Phoenix,AZ,UPI,Delivered,2026-05-31,Male,,Unknown,10.52,190.44,170.41,3,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
30733,2023-02-10,2023-02-09,CUST5061,PROD40688,Grocery,4,22.42,Dallas,TX,COD,Cancelled,2026-05-31,Female,10,<18,0.00,89.68,89.68,-1,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5481,2024-02-28,2024-03-09,CUST40999,PROD23776,Fashion,10,251.49,Dallas,TX,COD,Cancelled,2026-05-31,Male,,Unknown,9.22,2514.90,2283.03,10,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12809,2024-07-06,2024-07-04,CUST199894,PROD12696,Grocery,1,11.67,San Diego,CA,,Cancelled,2026-05-31,Female,,Unknown,0.00,11.67,11.67,-2,2024,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38014,2023-05-23,2023-05-30,CUST150505,PROD37300,Furniture,1,571.58,San Jose,CA,COD,Delivered,2026-05-31,Unknown,,Unknown,3.58,571.58,551.12,7,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
45834,2024-09-07,2024-09-10,CUST167937,PROD48644,Grocery,10,3.74,Chicago,IL,,Returned,2026-05-31,Unknown,,Unknown,0.00,37.40,37.40,3,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
1446,2023-12-20,2023-12-25,CUST114407,PROD16028,Sports,6,13.16,San Diego,CA,UPI,Delivered,2026-05-31,Unknown,60,60+,0.00,78.96,78.96,5,2023,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
17228,2024-04-27,2024-04-24,CUST195939,PROD11074,Grocery,9,30.96,San Antonio,TX,Crypto,Delivered,2026-05-31,Male,25,18-29,21.52,278.64,218.68,-3,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16959,2023-12-24,2023-12-23,CUST187288,PROD30949,Sports,5,178.19,Los Angeles,CA,COD,Cancelled,2026-05-31,Female,,Unknown,39.42,890.95,539.74,-1,2023,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
34359,2024-09-07,2024-09-12,CUST131005,PROD23054,Grocery,2,13.62,New York,NY,UPI,Returned,2026-05-31,Male,,Unknown,25.59,27.24,20.27,5,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
10570,2025-07-20,2025-07-26,CUST73338,PROD22712,Electronics,7,1354.72,Dallas,TX,UPI,Delivered,2026-05-31,Male,42,30-44,87.51,9483.04,1184.43,6,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
18989,2024-06-30,2024-07-03,CUST76323,PROD47444,Grocery,2,43.74,Phoenix,AZ,COD,Cancelled,2026-05-31,Male,56,45-59,0.00,87.48,87.48,3,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
15935,2024-04-15,2024-04-23,CUST37682,PROD8971,Sports,2,766.15,Phoenix,AZ,UPI,Delivered,2026-05-31,Male,3,<18,13.22,1532.30,1329.73,8,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
37075,2024-10-04,2024-10-13,CUST85789,PROD18846,Grocery,5,26.71,San Diego,CA,,Cancelled,2026-05-31,Male,8,<18,0.00,133.55,133.55,9,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19113,2023-02-10,2023-02-20,CUST101087,PROD32590,Fashion,1,329.42,San Diego,CA,Card,Returned,2026-05-31,Unknown,3,<18,7.90,329.42,303.40,10,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
33364,2023-06-22,2023-06-20,CUST127305,PROD8976,Fashion,2,60.15,San Jose,CA,,Delivered,2026-05-31,Female,,Unknown,0.00,120.30,120.30,-2,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43514,2024-04-12,2024-04-18,CUST78457,PROD42458,Furniture,6,842.54,San Antonio,TX,,Delivered,2026-05-31,Male,,Unknown,0.00,5055.24,5055.24,6,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
4864,2025-08-08,2025-08-12,CUST110758,PROD38954,Fashion,9,65.93,San Jose,CA,COD,Cancelled,2026-05-31,Female,60,60+,0.00,593.37,593.37,4,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
1419,2025-03-22,2025-03-30,CUST170449,PROD1334,Furniture,3,1480.47,Phoenix,AZ,COD,Delivered,2026-05-31,Male,42,30-44,0.00,4441.41,4441.41,8,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
34178,2025-04-13,2025-04-19,CUST173281,PROD19534,Sports,7,301.15,Philadelphia,PA,,Cancelled,2026-05-31,Unknown,69,60+,0.00,2108.05,2108.05,6,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
41434,2023-04-11,2023-04-08,CUST172168,PROD17789,Electronics,2,1213.95,Houston,TX,COD,Delivered,2026-05-31,Male,,Unknown,99.00,2427.90,24.28,-3,2023,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
7165,2024-07-01,2024-07-09,CUST30281,PROD28598,Furniture,3,1211.90,Los Angeles,CA,COD,Delivered,2026-05-31,Unknown,,Unknown,44.85,3635.70,2005.09,8,2024,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12240,2024-10-24,2024-10-21,CUST136202,PROD11093,Electronics,7,987.16,San Diego,CA,Card,Returned,2026-05-31,Male,,Unknown,70.81,6910.12,2017.06,-3,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
4137,2023-11-12,2023-11-22,CUST108861,PROD33869,Furniture,3,240.10,Philadelphia,PA,UPI,Delivered,2026-05-31,Female,,Unknown,0.00,720.30,720.30,10,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36842,2024-02-28,2024-03-07,CUST11974,PROD1416,Grocery,6,27.75,Los Angeles,CA,UPI,Delivered,2026-05-31,Female,,Unknown,18.51,166.50,135.68,8,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
28100,2023-07-31,2023-08-04,CUST99209,PROD27899,Grocery,3,16.45,San Antonio,TX,,Returned,2026-05-31,Male,,Unknown,61.98,49.35,18.76,4,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12301,2025-10-02,2025-10-08,CUST34466,PROD13797,Furniture,8,667.71,Los Angeles,CA,Card,Cancelled,2026-05-31,Unknown,,Unknown,0.00,5341.68,5341.68,6,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5255,2025-10-10,2025-10-12,CUST44385,PROD9583,Grocery,6,32.10,Houston,TX,UPI,Delivered,2026-05-31,Female,10,<18,83.00,192.60,32.74,2,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47078,2025-08-13,2025-08-17,CUST97009,PROD19043,Grocery,2,2.28,Chicago,IL,Card,Cancelled,2026-05-31,Female,,Unknown,0.00,4.56,4.56,4,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27370,2024-09-04,2024-09-06,CUST19168,PROD18512,Fashion,6,446.57,San Diego,CA,COD,Cancelled,2026-05-31,Unknown,,Unknown,19.85,2679.42,2147.56,2,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
14705,2025-01-31,2025-02-03,CUST114981,PROD13468,Grocery,7,7.42,San Diego,CA,COD,Returned,2026-05-31,Male,,Unknown,31.82,51.94,35.41,3,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
32102,2024-01-27,2024-02-05,CUST18754,PROD5169,Grocery,2,34.21,San Antonio,TX,COD,Delivered,2026-05-31,Male,60,60+,5.71,68.42,64.51,9,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
6702,2025-08-17,2025-08-19,CUST172252,PROD38051,Electronics,5,1711.26,Dallas,TX,UPI,Delivered,2026-05-31,Male,58,45-59,22.87,8556.30,6599.47,2,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
41872,2023-07-10,2023-07-14,CUST16841,PROD20785,Fashion,8,213.91,Los Angeles,CA,,Delivered,2026-05-31,Male,,Unknown,28.79,1711.28,1218.60,4,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
48070,2023-05-02,2023-05-11,CUST143750,PROD4829,Fashion,4,387.28,Los Angeles,CA,Card,Returned,2026-05-31,Unknown,,Unknown,0.00,1549.12,1549.12,9,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
21749,2024-10-03,2024-10-09,CUST188248,PROD11867,Grocery,5,19.71,Phoenix,AZ,UPI,Delivered,2026-05-31,Male,,Unknown,0.00,98.55,98.55,6,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47670,2023-08-29,2023-09-08,CUST190293,PROD13192,Electronics,3,489.44,San Antonio,TX,UPI,Cancelled,2026-05-31,Male,27,18-29,0.00,1468.32,1468.32,10,2023,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
37417,2025-04-22,2025-05-02,CUST80718,PROD30483,Sports,1,701.52,San Antonio,TX,Crypto,Delivered,2026-05-31,Female,,Unknown,0.00,701.52,701.52,10,2025,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
32723,2024-10-25,2024-11-04,CUST8729,PROD24824,Electronics,8,1692.43,Los Angeles,CA,Crypto,Delivered,2026-05-31,Female,26,18-29,0.00,13539.44,13539.44,10,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39244,2024-05-04,2024-05-12,CUST112840,PROD39228,Fashion,5,354.67,San Antonio,TX,Crypto,Delivered,2026-05-31,Female,,Unknown,45.33,1773.35,969.49,8,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19134,2025-06-04,2025-06-10,CUST175351,PROD22599,Electronics,5,368.39,Dallas,TX,Crypto,Returned,2026-05-31,Female,,Unknown,0.00,1841.95,1841.95,6,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
33598,2023-07-02,2023-07-10,CUST16037,PROD38633,Fashion,2,210.90,Chicago,IL,Crypto,Returned,2026-05-31,Female,44,30-44,0.00,421.80,421.80,8,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
34982,2025-07-02,2025-07-05,CUST25149,PROD8677,Fashion,10,220.62,Houston,TX,COD,Returned,2026-05-31,Male,,Unknown,0.00,2206.20,2206.20,3,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19968,2024-12-29,2025-01-02,CUST103730,PROD3713,Grocery,6,29.75,San Jose,CA,COD,Returned,2026-05-31,Unknown,,Unknown,27.09,178.50,130.14,4,2024,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
15545,2023-12-21,2023-12-30,CUST25744,PROD24761,Electronics,6,1439.05,San Diego,CA,Card,Delivered,2026-05-31,Unknown,,Unknown,0.00,8634.30,8634.30,9,2023,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
